file                Rg           Dmax
OUT35_1_48000 35.8336 104.109
OUT30_1_23500 29.9274 88.3804
OUT29_1_83000 30.3914 85.3671
OUT28_1_68000 28.6265 80.0352
OUT26_1_24000 26.6241 74.6765
OUT25_1_86500 25.5778 76.4731
OUT34_1_59500 34.1829 113.359
OUT26_1_24500 26.3817 74.8753
OUT28_1_68500 28.5171 79.8231
OUT30_1_24000 29.7053 86.7583
OUT29_1_83500 30.3913 85.3286
OUT35_1_48500 35.8934 104.934
OUT25_1_87000 25.6365 76.9225
OUT26_1_25000 26.1735 74.7517
OUT28_1_69000 28.3696 79.385
OUT34_1_60000 34.1795 112.495
OUT29_1_84000 30.3173 85.2517
OUT25_1_87500 25.7255 77.3308
OUT30_1_24500 29.5912 84.4643
OUT35_1_49000 35.9173 105.332
OUT26_1_25500 26.092 74.3789
OUT28_1_69500 28.2658 78.8054
OUT25_1_88000 25.8311 78.0811
OUT29_1_84500 30.1773 85.0264
OUT30_1_25000 29.4927 82.9913
OUT34_1_60500 34.1227 112.489
OUT35_1_49500 35.8999 104.612
OUT26_1_26000 25.9545 74.5255
OUT29_1_85000 30.0473 84.8521
OUT28_1_70000 28.2378 78.9156
OUT25_1_88500 25.8639 78.6825
OUT34_1_61000 34.0965 112.803
OUT30_1_25500 29.3389 81.7709
OUT26_1_26500 25.8053 74.497
OUT29_1_85500 30.0535 85.2806
OUT35_1_50000 35.9009 105.189
OUT25_1_89000 25.8881 79.0932
OUT28_1_70500 28.2861 79.6337
OUT30_1_26000 29.2485 80.0059
OUT26_1_27000 25.704 74.5234
OUT34_1_61500 34.0674 112.896
OUT29_1_86000 30.0441 85.7053
OUT25_1_89500 25.9761 79.2918
OUT28_1_71000 28.3448 80.297
OUT35_1_50500 35.8931 105.599
OUT26_1_27500 25.7191 74.6159
OUT30_1_26500 29.1879 81.0783
OUT34_1_62000 34.0332 112.321
OUT29_1_86500 29.9959 85.8731
OUT25_1_90000 26.0101 79.4661
OUT28_1_71500 28.4278 80.6837
OUT26_1_28000 25.702 74.3053
OUT35_1_51000 35.8384 106.514
OUT30_1_27000 29.0344 82.0382
OUT34_1_62500 34.1016 112.304
OUT29_1_87000 29.9002 85.8514
OUT25_1_90500 26.0109 79.7921
OUT28_1_72000 28.4771 80.8278
OUT26_1_28500 25.7342 74.3163
OUT35_1_51500 35.7612 107.721
OUT34_1_63000 34.1671 111.342
OUT30_1_27500 28.9334 81.9953
OUT28_1_72500 28.4864 80.8251
OUT25_1_91000 26.0114 80.1815
OUT29_1_87500 29.8037 85.9637
OUT26_1_29000 25.8029 74.2317
OUT30_1_28000 28.92 81.2933
OUT35_1_52000 35.695 106.881
OUT34_1_63500 34.1826 109.211
OUT25_1_91500 25.9917 80.6138
OUT28_1_73000 28.5089 80.9611
OUT29_1_88000 29.6794 86.1084
OUT26_1_29500 25.8593 74.366
OUT30_1_28500 28.9062 82.6588
OUT34_1_64000 34.1958 110.749
OUT35_1_52500 35.6031 107.671
OUT29_1_88500 29.5096 86.0276
OUT25_1_92000 25.9966 80.8975
OUT28_1_73500 28.4796 81.0365
OUT26_1_30000 26.0503 74.2301
OUT30_1_29000 28.9806 83.5114
OUT25_1_92500 26.0968 81.3105
OUT32_1_15500 32.7264 107.806
OUT29_1_89000 29.2922 85.8648
OUT27_1_15500 32.655 107.545
OUT28_1_74000 28.4115 80.9859
OUT34_1_64500 34.2281 109.937
OUT35_1_53000 35.5326 109.114
OUT26_1_30500 26.3464 74.1091
