file,Rg,Dmax
OUT20_1_31500,21.468,69.3714
OUT21_1_31000,22.7782,74.906
OUT16_1_33500,17.6261,53.6148
OUT17_1_33500,17.5449,53.91
OUT19_1_33000,19.1916,54.9648
OUT18_1_33500,18.0235,52.7652
OUT22_1_31000,23.8206,77.5823
OUT20_1_32000,21.4327,68.8654
OUT21_1_31500,22.6557,74.5544
OUT16_1_34000,17.654,53.4935
OUT17_1_34000,17.5522,53.9932
OUT19_1_33500,19.2017,54.807
OUT18_1_34000,17.9995,52.7899
OUT22_1_31500,23.9168,77.7999
OUT20_1_32500,21.3483,68.215
OUT16_1_34500,17.5488,53.3057
OUT17_1_34500,17.5954,54.135
OUT21_1_32000,22.6975,74.6823
OUT19_1_34000,19.2061,54.6632
OUT18_1_34500,17.9217,53.01
OUT22_1_32000,24.2074,78.6799
OUT16_1_35000,17.4494,53.1745
OUT20_1_33000,21.1723,67.5159
OUT17_1_35000,17.6431,54.2534
OUT18_1_35000,17.8894,52.8621
OUT21_1_32500,22.8352,75.0061
OUT19_1_34500,19.1984,54.8337
OUT16_1_35500,17.3668,53.0032
OUT20_1_33500,21.0656,66.836
OUT17_1_35500,17.5875,54.364
OUT22_1_32500,24.4692,79.3572
OUT18_1_35500,17.7865,52.5919
OUT19_1_35000,19.1517,55.0322
OUT21_1_33000,22.8864,75.098
OUT16_1_36000,17.4149,52.7852
OUT17_1_36000,17.6436,54.5772
OUT20_1_34000,21.0924,66.4876
OUT18_1_36000,17.6506,52.6576
OUT19_1_35500,19.1976,55.2508
OUT22_1_33000,24.6,79.7446
OUT21_1_33500,22.8272,74.9724
OUT16_1_36500,17.422,52.7848
OUT17_1_36500,17.6047,54.8091
OUT20_1_34500,21.1901,66.352
OUT18_1_36500,17.5304,52.3776
OUT19_1_36000,19.1655,55.4547
OUT22_1_33500,24.6552,79.8824
OUT21_1_34000,22.7152,74.632
OUT16_1_37000,17.3466,52.9657
OUT17_1_37000,17.5957,55.0928
OUT18_1_37000,17.5635,52.3874
OUT20_1_35000,21.26,66.147
OUT19_1_36500,19.1587,55.6506
OUT16_1_37500,17.3902,53.2974
OUT22_1_34000,24.6162,79.6772
OUT17_1_37500,17.7029,55.475
OUT21_1_34500,22.6213,74.1367
OUT18_1_37500,17.5567,52.605
OUT19_1_37000,19.1177,55.7078
OUT20_1_35500,21.2206,65.848
OUT16_1_38000,17.5146,53.7447
OUT17_1_38000,17.8291,55.8986
OUT18_1_38000,17.5276,52.8535
OUT21_1_35000,22.6161,74.0152
OUT22_1_34500,24.4499,79.2396
OUT19_1_37500,19.1294,56.0042
OUT20_1_36000,21.1014,65.551
OUT16_1_38500,17.5628,54.2946
OUT17_1_38500,17.8923,56.2918
OUT18_1_38500,17.649,53.0468
OUT19_1_38000,19.0725,55.6566
OUT21_1_35500,22.683,73.8997
OUT22_1_35000,24.1727,78.4629
OUT20_1_36500,21.0391,65.3384
OUT16_1_39000,17.5183,54.8214
OUT17_1_39000,17.9657,56.5183
OUT18_1_39000,17.7589,53.2568
OUT19_1_38500,19.0179,56.0401
OUT21_1_36000,22.586,73.5865
OUT20_1_37000,20.966,65.0964
OUT22_1_35500,23.8611,77.4874
OUT16_1_39500,17.5623,55.0672
OUT17_1_39500,17.961,56.6119
OUT18_1_39500,17.8174,53.5064
OUT19_1_39000,18.9113,55.6368
OUT20_1_37500,20.9708,64.764
OUT16_1_40000,17.6973,55.1712
OUT21_1_36500,22.4477,73.1257
OUT18_1_40000,17.8595,53.6802
OUT22_1_36000,23.5156,76.3077
OUT17_1_40000,17.9628,56.7874
OUT19_1_39500,18.7463,55.3061
OUT16_1_40500,17.6993,55.2255
OUT20_1_38000,20.8968,64.4206
OUT21_1_37000,22.2676,72.4905
OUT18_1_40500,17.8984,53.8089
OUT17_1_40500,17.9304,56.9297
OUT22_1_36500,23.1011,75.0278
OUT19_1_40000,18.7194,55.3159
OUT16_1_41000,17.6783,55.3429
OUT20_1_38500,20.7786,63.8895
OUT18_1_41000,17.9396,53.9232
OUT17_1_41000,17.8714,56.9267
OUT21_1_37500,22.1472,72.0463
OUT19_1_40500,18.7214,55.3263
OUT22_1_37000,22.6172,73.7164
OUT16_1_41500,17.7223,55.5812
OUT20_1_39000,20.6269,63.1823
OUT18_1_41500,18.0206,54.1871
OUT17_1_41500,17.9266,56.8373
OUT21_1_38000,22.2799,72.1417
OUT19_1_41000,18.6809,54.9305
OUT22_1_37500,22.1817,72.4212
OUT16_1_42000,17.7344,55.7741
