file,Rg,Dmax
OUT33_1_38500,33.3992,90.8581
OUT39_1_35500,37.0349,107.61
OUT31_1_40000,31.6319,79.4329
OUT37_1_36000,35.1897,103.59
OUT40_1_36000,38.8021,107.535
OUT32_1_40000,31.8069,90.0513
OUT30_1_40000,30.4429,93.8391
OUT34_1_38000,34.2718,100.997
OUT38_1_38000,37.3969,110.15
OUT36_1_37500,35.7083,107.383
OUT35_1_39500,34.3844,96.4438
OUT33_1_39000,33.2169,91.1348
OUT39_1_36000,37.07,107.348
OUT31_1_40500,31.5929,80.6539
OUT37_1_36500,35.1784,104.532
OUT32_1_40500,31.7211,89.7211
OUT30_1_40500,30.3099,94.6068
OUT40_1_36500,38.8578,107.222
OUT38_1_38500,37.541,111.371
OUT33_1_39500,33.0789,92.3473
OUT35_1_40000,34.3495,97.0264
OUT34_1_38500,34.1833,99.3773
OUT36_1_38000,35.6136,109.175
OUT30_1_41000,30.1417,93.3356
OUT32_1_41000,31.6107,89.0757
OUT31_1_41000,31.5134,81.5347
OUT39_1_36500,37.1235,107.065
OUT38_1_39000,37.693,112.497
OUT33_1_40000,32.9256,91.0433
OUT37_1_37000,35.2131,104.761
OUT35_1_40500,34.3856,98.0007
OUT40_1_37000,38.8784,106.599
OUT36_1_38500,35.6253,110.069
OUT32_1_41500,31.479,89.0877
OUT34_1_39000,34.1035,98.8769
OUT30_1_41500,29.9601,92.4024
OUT39_1_37000,37.205,105.445
OUT31_1_41500,31.4595,80.9319
OUT40_1_37500,38.8961,107.892
OUT33_1_40500,32.7723,91.1078
OUT38_1_39500,37.8904,114.248
OUT32_1_42000,31.3579,87.4656
OUT37_1_37500,35.2776,104.097
OUT35_1_41000,34.4542,97.8274
OUT36_1_39000,35.6422,110.222
OUT30_1_42000,29.7781,92.6404
OUT34_1_39500,33.984,98.2417
OUT40_1_38000,38.8948,109.289
OUT33_1_41000,32.6545,91.491
OUT32_1_42500,31.3326,86.1958
OUT31_1_42000,31.4494,81.7933
OUT39_1_37500,37.3179,105.321
OUT35_1_41500,34.4871,97.7292
OUT30_1_42500,29.5546,91.1404
OUT37_1_38000,35.3885,104.886
OUT36_1_39500,35.6659,110.043
OUT40_1_38500,38.9051,110.16
OUT32_1_43000,31.3838,86.3086
OUT31_1_42500,31.4114,83.3598
OUT35_1_42000,34.496,97.8201
OUT34_1_40000,33.8655,98.1772
OUT33_1_41500,32.6568,91.346
OUT39_1_38000,37.3991,106.718
OUT30_1_43000,29.3622,90.0573
OUT32_1_43500,31.4523,87.7273
OUT36_1_40000,35.6608,109.965
OUT38_1_40500,38.1795,116.49
OUT31_1_43000,31.3459,83.5559
