file,Rg,Dmax
OUT18_1_43000,17.6559,67.4922
OUT15_1_48500,14.8687,45.272
OUT16_1_46000,15.207,46.3974
OUT14_1_49000,14.8604,48.763
OUT17_1_45000,16.6122,55.3116
OUT15_1_49000,14.7656,43.0887
OUT18_1_43500,17.5846,67.6025
OUT16_1_46500,15.1689,46.6501
OUT14_1_49500,14.8698,49.6983
OUT15_1_49500,14.6994,42.4075
OUT17_1_45500,16.5664,56.3928
OUT16_1_47000,15.1813,46.8121
OUT14_1_50000,14.9436,51.5138
OUT18_1_44000,17.6419,67.5894
OUT15_1_50000,14.6037,41.0468
OUT17_1_46000,16.5524,56.1172
OUT16_1_47500,15.1927,45.4909
OUT14_1_50500,15.0123,51.3707
OUT18_1_44500,17.8068,66.9961
OUT15_1_50500,14.5269,39.8157
OUT17_1_46500,16.5411,55.7851
OUT16_1_48000,15.2395,44.9516
OUT14_1_51000,15.1247,51.8085
OUT15_1_51000,14.5575,40.2036
OUT18_1_45000,18.0092,65.6398
OUT16_1_48500,15.3474,45.9441
OUT17_1_47000,16.3585,54.1369
OUT14_1_51500,15.1143,50.0732
OUT15_1_51500,14.5979,40.6618
OUT18_1_45500,18.114,65.0258
OUT16_1_49000,15.3865,46.5036
OUT14_1_52000,15.0925,49.3669
OUT17_1_47500,16.3208,54.1741
OUT15_1_52000,14.6791,40.8918
OUT16_1_49500,15.5688,47.8776
OUT18_1_46000,18.0425,65.2938
OUT15_1_52500,14.778,41.8889
OUT14_1_52500,15.0262,47.7311
OUT17_1_48000,16.3606,53.7331
OUT16_1_50000,15.8136,49.7112
OUT15_1_53000,14.9032,42.5095
OUT14_1_53000,14.9518,46.935
OUT17_1_48500,16.4294,54.2742
OUT18_1_46500,17.9515,65.897
OUT16_1_50500,15.9079,50.3439
OUT15_1_53500,14.9737,42.8688
OUT14_1_53500,14.8991,46.0824
OUT17_1_49000,16.6073,55.2047
OUT18_1_47000,17.7935,65.0065
OUT16_1_51000,16.0307,50.928
OUT15_1_54000,14.9741,42.0048
OUT14_1_54000,14.9526,46.2127
OUT17_1_49500,16.855,56.6329
OUT15_1_54500,14.9887,41.108
OUT18_1_47500,17.604,63.908
OUT16_1_51500,16.1571,52.4847
OUT14_1_54500,14.9982,45.3889
OUT17_1_50000,17.076,59.1168
OUT15_1_55000,14.9217,41.4229
OUT16_1_52000,16.2071,53.8669
OUT14_1_55000,15.0039,45.3241
OUT18_1_48000,17.423,62.4121
OUT15_1_55500,14.9226,40.9206
OUT17_1_50500,17.272,60.6669
OUT14_1_55500,14.962,45.8584
OUT16_1_52500,16.1809,54.3641
OUT18_1_48500,17.34,61.4881
OUT15_1_56000,14.829,41.579
OUT14_1_56000,14.9681,46.6404
OUT17_1_51000,17.3611,62.1503
OUT16_1_53000,16.1074,54.5808
OUT15_1_56500,14.8174,41.972
OUT18_1_49000,17.289,60.7606
OUT14_1_56500,15.024,46.6013
OUT16_1_53500,16.1113,55.3757
OUT17_1_51500,17.3614,62.7406
OUT15_1_57000,14.7817,40.4673
OUT18_1_49500,17.2698,61.183
OUT14_1_57000,14.9827,45.9116
OUT16_1_54000,16.2063,56.9069
OUT15_1_57500,14.7753,41.8108
OUT17_1_52000,17.2969,63.6578
OUT14_1_57500,14.896,45.5794
OUT18_1_50000,17.2474,62.4894
OUT15_1_58000,14.9048,41.9558
OUT16_1_54500,16.3086,57.4659
OUT17_1_52500,17.1718,63.5509
OUT14_1_58000,14.8024,44.2528
OUT15_1_58500,15.037,42.4899
OUT18_1_50500,17.2515,63.1077
OUT16_1_55000,16.3597,57.0331
OUT14_1_58500,14.7176,43.1365
OUT17_1_53000,17.058,62.0915
OUT15_1_59000,15.1731,43.1167
OUT18_1_51000,17.1856,62.4744
OUT16_1_55500,16.3634,57.481
OUT14_1_59000,14.5242,42.563
OUT15_1_59500,15.3977,43.8418
OUT17_1_53500,16.9086,60.3992
OUT18_1_51500,17.1508,62.0638
OUT16_1_56000,16.2883,56.7421
OUT14_1_59500,14.3641,41.3488
OUT15_1_60000,15.4472,44.6305
OUT17_1_54000,16.7738,59.6693
OUT14_1_60000,14.3565,42.4163
OUT16_1_56500,16.1623,57.0164
OUT18_1_52000,17.165,62.3841
OUT15_1_60500,15.4669,44.6462
OUT17_1_54500,16.613,58.7303
OUT14_1_60500,14.36,42.3946
OUT16_1_57000,16.0307,57.0883
OUT15_1_61000,15.4531,43.5675
OUT18_1_52500,17.1787,62.603
OUT14_1_61000,14.244,43.3685
OUT17_1_55000,16.4928,57.5487
OUT15_1_61500,15.3518,43.1713
OUT16_1_57500,16.0145,56.9905
OUT18_1_53000,17.2223,63.3917
OUT14_1_61500,14.2174,42.6915
OUT17_1_55500,16.5049,57.2702
OUT15_1_62000,15.2619,43.7039
OUT16_1_58000,16.0861,56.8299
OUT14_1_62000,14.1793,40.8754
OUT18_1_53500,17.2784,63.9866
OUT15_1_62500,15.2212,43.9054
OUT17_1_56000,16.5754,57.9107
OUT16_1_58500,16.0919,55.7415
OUT14_1_62500,14.2266,40.991
OUT18_1_54000,17.2672,64.6162
OUT15_1_63000,15.132,44.3826
OUT17_1_56500,16.5259,57.5796
OUT14_1_63000,14.2589,40.6007
OUT16_1_59000,16.085,57.8614
OUT15_1_63500,15.0897,45.504
OUT18_1_54500,17.3141,63.5247
OUT14_1_63500,14.3149,40.2229
OUT17_1_57000,16.4622,57.7854
OUT16_1_59500,16.2271,58.0448
OUT15_1_64000,15.0888,45.8529
OUT14_1_64000,14.3684,41.2188
OUT18_1_55000,17.2869,63.5625
OUT17_1_57500,16.4551,57.4598
OUT16_1_60000,16.301,57.3799
OUT15_1_64500,15.1379,46.9016
OUT14_1_64500,14.2703,43.1057
OUT18_1_55500,17.2008,62.4616
OUT17_1_58000,16.5749,58.9559
OUT16_1_60500,16.3021,57.3961
OUT15_1_65000,15.2019,46.5718
OUT14_1_65000,14.3498,44.0368
OUT17_1_58500,16.8233,59.1837
OUT15_1_65500,15.2232,46.6175
OUT18_1_56000,17.2036,61.6748
OUT16_1_61000,16.3689,58.6512
OUT14_1_65500,14.3711,42.2585
OUT15_1_66000,15.2912,47.5216
OUT14_1_66000,14.339,41.3769
OUT17_1_59000,17.079,60.9257
OUT18_1_56500,17.1077,60.9553
OUT16_1_61500,16.4537,59.4219
OUT14_1_66500,14.2922,40.369
OUT15_1_66500,15.3428,47.374
OUT17_1_59500,17.2605,62.1563
OUT16_1_62000,16.5952,58.8388
OUT18_1_57000,17.1117,60.8943
OUT14_1_67000,14.1974,40.8612
OUT15_1_67000,15.2872,48.2594
OUT16_1_62500,16.6552,59.1077
OUT17_1_60000,17.2972,62.0206
OUT18_1_57500,17.1084,60.2298
OUT14_1_67500,14.1547,40.9358
OUT15_1_67500,15.2432,47.9805
OUT16_1_63000,16.6765,57.0719
OUT14_1_68000,14.1774,41.2025
OUT17_1_60500,17.2073,60.5084
OUT18_1_58000,17.126,61.9408
OUT15_1_68000,15.1558,48.4757
OUT14_1_68500,14.2854,42.3833
OUT16_1_63500,16.4771,55.4801
OUT17_1_61000,16.9847,59.0023
OUT18_1_58500,17.0803,63.0903
OUT15_1_68500,15.1139,49.3859
OUT14_1_69000,14.4764,44.1921
OUT16_1_64000,16.2388,55.0129
OUT15_1_69000,15.0404,48.4259
OUT17_1_61500,16.7875,60.1549
OUT18_1_59000,17.0569,64.0715
OUT14_1_69500,14.6612,45.874
OUT16_1_64500,16.1331,53.8476
OUT15_1_69500,15.0075,49.0398
OUT17_1_62000,16.5773,59.1901
OUT18_1_59500,17.2001,64.9184
OUT14_1_70000,14.8722,46.0037
OUT16_1_65000,16.1012,53.8339
OUT15_1_70000,15.1074,50.5283
OUT17_1_62500,16.3805,58.2975
OUT14_1_70500,14.9514,46.1736
OUT18_1_60000,17.4003,68.0376
OUT16_1_65500,15.9509,52.7651
OUT15_1_70500,15.2046,51.1076
OUT14_1_71000,15.0005,46.5394
OUT17_1_63000,16.3258,58.3621
OUT18_1_60500,17.5923,68.6865
OUT16_1_66000,15.8142,51.1944
OUT15_1_71000,15.346,51.3515
OUT14_1_71500,14.9438,45.7607
OUT17_1_63500,16.2484,58.3058
OUT18_1_61000,17.7347,69.2481
OUT16_1_66500,15.713,51.5235
OUT15_1_71500,15.509,53.382
OUT14_1_72000,14.8883,45.4096
OUT17_1_64000,16.3973,59.2282
OUT16_1_67000,15.7076,51.8136
OUT14_1_72500,14.782,44.2487
OUT15_1_72000,15.6015,53.4157
OUT18_1_61500,17.917,71.4787
OUT17_1_64500,16.6056,59.2141
OUT14_1_73000,14.6626,42.6147
OUT16_1_67500,15.7947,52.4287
OUT15_1_72500,15.6475,52.7352
OUT18_1_62000,17.9924,71.9577
OUT17_1_65000,16.6671,59.1452
OUT14_1_73500,14.6101,42.1428
OUT16_1_68000,15.9255,52.8893
OUT15_1_73000,15.6057,53.2875
OUT18_1_62500,17.9816,71.4551
OUT14_1_74000,14.4711,42.213
OUT17_1_65500,16.7217,60.6875
OUT16_1_68500,15.9937,53.2582
OUT15_1_73500,15.5593,53.5758
OUT14_1_74500,14.3682,41.1994
OUT18_1_63000,17.948,71.0166
OUT17_1_66000,16.738,61.3997
OUT16_1_69000,15.9775,53.6692
OUT15_1_74000,15.4362,54.2593
OUT14_1_75000,14.2914,41.4214
OUT17_1_66500,16.8255,62.7392
OUT18_1_63500,18.0164,71.4592
OUT16_1_69500,15.9458,52.6575
OUT15_1_74500,15.2682,52.8436
OUT14_1_75500,14.3237,41.8922
OUT17_1_67000,17.0643,62.7678
OUT16_1_70000,15.9874,53.5248
OUT15_1_75000,15.1084,54.0043
OUT14_1_76000,14.3293,43.6222
OUT18_1_64000,18.0095,70.3624
OUT14_1_76500,14.2874,42.3107
OUT16_1_70500,16.106,53.6823
OUT15_1_75500,14.8681,51.388
OUT17_1_67500,17.2169,63.9938
OUT18_1_64500,18.0302,69.4975
OUT14_1_77000,14.3206,43.5788
OUT15_1_76000,14.7183,49.0418
OUT16_1_71000,16.2398,54.7485
OUT17_1_68000,17.2365,66.0706
OUT18_1_65000,17.9846,68.3251
OUT14_1_77500,14.3832,44.4869
OUT15_1_76500,14.5729,49.4631
OUT16_1_71500,16.3246,55.8581
OUT17_1_68500,17.2456,65.2617
OUT14_1_78000,14.4355,43.9755
OUT18_1_65500,17.8457,66.7313
OUT15_1_77000,14.4535,47.8431
OUT16_1_72000,16.3836,56.917
OUT17_1_69000,17.2695,64.245
OUT14_1_78500,14.4383,43.8287
OUT15_1_77500,14.4639,47.4124
OUT18_1_66000,17.7448,65.7759
OUT16_1_72500,16.3432,56.0226
OUT14_1_79000,14.4275,42.9951
OUT17_1_69500,17.2251,62.7237
OUT15_1_78000,14.5169,46.2002
OUT16_1_73000,16.3195,56.3636
OUT18_1_66500,17.5758,65.3164
OUT14_1_79500,14.4051,43.0302
OUT15_1_78500,14.4611,44.3931
OUT17_1_70000,17.1854,61.2729
OUT16_1_73500,16.3871,55.2144
OUT14_1_80000,14.3235,41.8522
OUT18_1_67000,17.5472,66.7758
OUT15_1_79000,14.4246,44.5404
OUT17_1_70500,17.0321,59.2575
OUT14_1_80500,14.1643,41.6516
OUT16_1_74000,16.3686,54.121
OUT15_1_79500,14.43,43.359
OUT18_1_67500,17.5734,67.1765
OUT17_1_71000,16.7655,58.4455
OUT14_1_81000,13.9997,40.5812
OUT15_1_80000,14.4693,44.7293
OUT16_1_74500,16.2304,54.666
OUT18_1_68000,17.6008,66.9868
OUT17_1_71500,16.5222,55.5649
OUT14_1_81500,14.0113,40.449
OUT15_1_80500,14.45,42.3781
OUT16_1_75000,16.1024,53.7129
OUT14_1_82000,14.1131,40.845
OUT18_1_68500,17.5478,66.7398
OUT15_1_81000,14.4865,42.5936
OUT16_1_75500,16.0491,52.3982
OUT14_1_82500,14.1401,41.7948
OUT15_1_81500,14.5595,44.184
OUT17_1_72500,16.2666,53.0492
OUT18_1_69000,17.4898,66.3319
OUT16_1_76000,16.0457,52.8276
OUT14_1_83000,14.1684,40.8582
OUT15_1_82000,14.6121,43.8074
OUT17_1_73000,16.1286,51.7192
OUT18_1_69500,17.5166,66.8106
OUT14_1_83500,14.2872,41.8578
OUT16_1_76500,16.0127,54.4297
OUT15_1_82500,14.612,43.0541
OUT17_1_73500,15.9961,52.0745
OUT14_1_84000,14.274,43.6451
OUT16_1_77000,16.0802,55.4277
OUT18_1_70000,17.5393,65.6687
OUT15_1_83000,14.6718,43.9577
OUT17_1_74000,16.0053,50.8607
OUT14_1_84500,14.2413,43.6233
OUT15_1_83500,14.6653,46.0673
OUT16_1_77500,16.2128,55.7101
OUT18_1_70500,17.6074,65.2821
OUT14_1_85000,14.2305,42.5908
OUT17_1_74500,16.122,50.9311
OUT15_1_84000,14.7407,47.6173
OUT16_1_78000,16.2695,56.0725
OUT14_1_85500,14.1621,41.4091
OUT18_1_71000,17.5082,64.6054
OUT17_1_75000,16.3196,50.1246
OUT15_1_84500,14.7352,46.769
OUT16_1_78500,16.3342,56.1953
OUT14_1_86000,14.089,40.165
OUT17_1_75500,16.4181,51.7507
OUT18_1_71500,17.3839,62.7861
OUT15_1_85000,14.6918,45.9911
OUT14_1_86500,13.9567,39.7239
OUT16_1_79000,16.4464,57.3884
OUT17_1_76000,16.5888,52.8313
OUT18_1_72000,17.4667,61.0427
OUT15_1_85500,14.7317,45.9501
OUT14_1_87000,13.8251,39.1458
OUT16_1_79500,16.5499,58.8313
OUT17_1_76500,16.6871,53.9113
OUT15_1_86000,14.7736,45.5975
OUT14_1_87500,13.7602,39.1458
OUT18_1_72500,17.6383,60.5188
OUT16_1_80000,16.6661,59.6934
OUT17_1_77000,16.7681,54.0157
OUT15_1_86500,14.8182,46.4845
OUT14_1_88000,13.8695,39.1458
OUT18_1_73000,17.6835,61.5673
OUT15_1_87000,14.8932,45.9855
OUT16_1_80500,16.7665,61.4314
OUT17_1_77500,16.8644,52.934
OUT18_1_73500,17.61,62.3468
OUT15_1_87500,14.9622,46.4209
OUT14_1_89000,14.0758,39.1458
OUT17_1_78000,16.953,54.6278
OUT16_1_81000,16.7251,61.1752
OUT18_1_74000,17.5006,60.8613
OUT15_1_88000,15.038,47.7596
OUT14_1_89500,14.0844,39.1458
OUT17_1_78500,17.0504,57.0955
OUT16_1_81500,16.7065,61.8927
OUT14_1_90000,14.1007,39.1458
OUT15_1_88500,15.0027,47.8404
OUT18_1_74500,17.3851,59.6542
OUT17_1_79000,16.9769,57.4999
OUT16_1_82000,16.6299,62.7687
OUT14_1_90500,14.1573,39.1458
OUT15_1_89000,15.1103,49.9137
OUT18_1_75000,17.2859,59.7288
OUT17_1_79500,16.816,57.2902
OUT14_1_91000,14.1628,39.1458
OUT16_1_82500,16.5131,62.5928
OUT15_1_89500,15.1195,50.2518
OUT18_1_75500,17.3108,61.1194
OUT14_1_91500,14.1285,39.1458
OUT17_1_80000,16.6125,57.7209
OUT15_1_90000,15.1144,49.4845
OUT16_1_83000,16.352,61.3491
OUT14_1_92000,14.2047,39.1458
OUT18_1_76000,17.3488,62.6895
OUT17_1_80500,16.5012,55.8699
OUT15_1_90500,15.0969,48.8131
OUT16_1_83500,16.0782,59.0741
OUT14_1_92500,14.2293,39.1458
OUT18_1_76500,17.4811,63.7763
OUT17_1_81000,16.2601,53.7722
OUT15_1_91000,14.9767,47.8603
OUT16_1_84000,15.8809,56.2203
OUT14_1_93000,14.2188,39.1458
OUT17_1_81500,16.2217,52.5462
OUT18_1_77000,17.5921,64.6193
OUT15_1_91500,14.9568,46.8697
OUT14_1_93500,14.2049,39.1458
OUT16_1_84500,15.7407,54.5763
OUT17_1_82000,16.2925,51.6716
